PEOPLE_POSITIVE_CASES_COUNT,REPORT_DATE,CONTINENT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_SHORT_NAME,Month
141,6/21/2020,Asia,BRN,Brunei Darussalam,June
206,6/21/2020,Asia,MNG,Mongolia,June
24,6/21/2020,Asia,TLS,Timor Leste,June
21331,6/21/2020,Asia,BHR,Bahrain,June
84553,6/21/2020,Asia,CHN,China,June
5399,6/21/2020,Asia,TJK,Tajikistan,June
129,6/21/2020,Asia,KHM,Cambodia,June
198,6/21/2020,Asia,SYR,Syria,June
68,6/21/2020,Asia,BTN,Bhutan,June
186493,6/21/2020,Asia,TUR,Turkey,June
29222,6/21/2020,Asia,IRQ,Iraq,June
2187,6/21/2020,Asia,MDV,Maldives,June
349,6/21/2020,Asia,VNM,Vietnam,June
17799,6/21/2020,Asia,JPN,Japan,June
28566,6/21/2020,Asia,OMN,Oman,June
8605,6/21/2020,Asia,NPL,Nepal,June
28424,6/21/2020,Asia,AFG,Afghanistan,June
17225,6/21/2020,Asia,KAZ,Kazakhstan,June
45029,6/21/2020,Asia,IDN,Indonesia,June
6216,6/21/2020,Asia,UZB,Uzbekistan,June
979,6/21/2020,Asia,PSE,Palestine,June
1015,6/21/2020,Asia,JOR,Jordan,June
29400,6/21/2020,Asia,PHL,Philippines,June
39145,6/21/2020,Asia,KWT,Kuwait,June
20633,6/21/2020,Asia,ISR,Israel,June
19,6/21/2020,Asia,LAO,Laos,June
8556,6/21/2020,Asia,MYS,Malaysia,June
1536,6/21/2020,Asia,LBN,Lebanon,June
410461,6/21/2020,Asia,IND,India,June
86488,6/21/2020,Asia,QAT,Qatar,June
3151,6/21/2020,Asia,KGZ,Kyrgyzstan,June
286,6/20/2020,Asia,MMR,Myanmar,June
349,6/20/2020,Asia,VNM,Vietnam,June
85462,6/20/2020,Asia,QAT,Qatar,June
6025,6/20/2020,Asia,UZB,Uzbekistan,June
395048,6/20/2020,Asia,IND,India,June
1008,6/20/2020,Asia,JOR,Jordan,June
129,6/20/2020,Asia,KHM,Cambodia,June
8274,6/20/2020,Asia,NPL,Nepal,June
2150,6/20/2020,Asia,MDV,Maldives,June
27352,6/20/2020,Asia,IRQ,Iraq,June
19,6/20/2020,Asia,LAO,Laos,June
3146,6/20/2020,Asia,THA,Thailand,June
27670,6/20/2020,Asia,OMN,Oman,June
1510,6/20/2020,Asia,LBN,Lebanon,June
5338,6/20/2020,Asia,TJK,Tajikistan,June
105535,6/20/2020,Asia,BGD,Bangladesh,June
2981,6/20/2020,Asia,KGZ,Kyrgyzstan,June
12373,6/20/2020,Asia,KOR,South Korea,June
919,6/20/2020,Asia,YEM,Yemen,June
858,6/20/2020,Asia,PSE,Palestine,June
187,6/20/2020,Asia,SYR,Syria,June
44145,6/20/2020,Asia,ARE,United Arab Emirates,June
24,6/20/2020,Asia,TLS,Timor Leste,June
20339,6/20/2020,Asia,ISR,Israel,June
446,6/20/2020,Asia,TWN,Taiwan,June
38678,6/20/2020,Asia,KWT,Kuwait,June
27878,6/20/2020,Asia,AFG,Afghanistan,June
20916,6/20/2020,Asia,BHR,Bahrain,June
68,6/20/2020,Asia,BTN,Bhutan,June
41615,6/20/2020,Asia,SGP,Singapore,June
141,6/20/2020,Asia,BRN,Brunei Darussalam,June
200262,6/20/2020,Asia,IRN,Iran,June
17799,6/20/2020,Asia,JPN,Japan,June
1950,6/20/2020,Asia,LKA,Sri Lanka,June
28459,6/20/2020,Asia,PHL,Philippines,June
84524,6/20/2020,Asia,CHN,China,June
185245,6/20/2020,Asia,TUR,Turkey,June
16779,6/20/2020,Asia,KAZ,Kazakhstan,June
204,6/20/2020,Asia,MNG,Mongolia,June
43803,6/20/2020,Asia,IDN,Indonesia,June
8535,6/20/2020,Asia,MYS,Malaysia,June
171666,6/20/2020,Asia,PAK,Pakistan,June
150292,6/20/2020,Asia,SAU,Saudi Arabia,June
38074,6/19/2020,Asia,KWT,Kuwait,June
3141,6/19/2020,Asia,THA,Thailand,June
342,6/19/2020,Asia,VNM,Vietnam,June
906,6/19/2020,Asia,YEM,Yemen,June
795,6/19/2020,Asia,PSE,Palestine,June
145991,6/19/2020,Asia,SAU,Saudi Arabia,June
5279,6/19/2020,Asia,TJK,Tajikistan,June
24,6/19/2020,Asia,TLS,Timor Leste,June
8529,6/19/2020,Asia,MYS,Malaysia,June
84494,6/19/2020,Asia,CHN,China,June
446,6/19/2020,Asia,TWN,Taiwan,June
12306,6/19/2020,Asia,KOR,South Korea,June
41473,6/19/2020,Asia,SGP,Singapore,June
165062,6/19/2020,Asia,PAK,Pakistan,June
43752,6/19/2020,Asia,ARE,United Arab Emirates,June
16351,6/19/2020,Asia,KAZ,Kazakhstan,June
1495,6/19/2020,Asia,LBN,Lebanon,June
20036,6/19/2020,Asia,ISR,Israel,June
5855,6/19/2020,Asia,UZB,Uzbekistan,June
2789,6/19/2020,Asia,KGZ,Kyrgyzstan,June
1947,6/19/2020,Asia,LKA,Sri Lanka,June
184031,6/19/2020,Asia,TUR,Turkey,June
42762,6/19/2020,Asia,IDN,Indonesia,June
204,6/19/2020,Asia,MNG,Mongolia,June
187,6/19/2020,Asia,SYR,Syria,June
84441,6/19/2020,Asia,QAT,Qatar,June
25717,6/19/2020,Asia,IRQ,Iraq,June
129,6/19/2020,Asia,KHM,Cambodia,June
7848,6/19/2020,Asia,NPL,Nepal,June
286,6/19/2020,Asia,MMR,Myanmar,June
1001,6/19/2020,Asia,JOR,Jordan,June
197647,6/19/2020,Asia,IRN,Iran,June
67,6/19/2020,Asia,BTN,Bhutan,June
19,6/19/2020,Asia,LAO,Laos,June
102292,6/19/2020,Asia,BGD,Bangladesh,June
27799,6/19/2020,Asia,PHL,Philippines,June
27532,6/19/2020,Asia,AFG,Afghanistan,June
17740,6/19/2020,Asia,JPN,Japan,June
2137,6/19/2020,Asia,MDV,Maldives,June
20430,6/19/2020,Asia,BHR,Bahrain,June
26818,6/19/2020,Asia,OMN,Oman,June
380532,6/19/2020,Asia,IND,India,June
141,6/19/2020,Asia,BRN,Brunei Darussalam,June
2657,6/18/2020,Asia,KGZ,Kyrgyzstan,June
19894,6/18/2020,Asia,ISR,Israel,June
1489,6/18/2020,Asia,LBN,Lebanon,June
24,6/18/2020,Asia,TLS,Timor Leste,June
987,6/18/2020,Asia,JOR,Jordan,June
263,6/18/2020,Asia,MMR,Myanmar,June
5221,6/18/2020,Asia,TJK,Tajikistan,June
41216,6/18/2020,Asia,SGP,Singapore,June
2120,6/18/2020,Asia,MDV,Maldives,June
19961,6/18/2020,Asia,BHR,Bahrain,June
98489,6/18/2020,Asia,BGD,Bangladesh,June
902,6/18/2020,Asia,YEM,Yemen,June
26874,6/18/2020,Asia,AFG,Afghanistan,June
19,6/18/2020,Asia,LAO,Laos,June
141234,6/18/2020,Asia,SAU,Saudi Arabia,June
182727,6/18/2020,Asia,TUR,Turkey,June
141,6/18/2020,Asia,BRN,Brunei Darussalam,June
195051,6/18/2020,Asia,IRN,Iran,June
8515,6/18/2020,Asia,MYS,Malaysia,June
129,6/18/2020,Asia,KHM,Cambodia,June
27238,6/18/2020,Asia,PHL,Philippines,June
43364,6/18/2020,Asia,ARE,United Arab Emirates,June
335,6/18/2020,Asia,VNM,Vietnam,June
5697,6/18/2020,Asia,UZB,Uzbekistan,June
84458,6/18/2020,Asia,CHN,China,June
366946,6/18/2020,Asia,IND,India,June
201,6/18/2020,Asia,MNG,Mongolia,June
37533,6/18/2020,Asia,KWT,Kuwait,June
17668,6/18/2020,Asia,JPN,Japan,June
67,6/18/2020,Asia,BTN,Bhutan,June
160118,6/18/2020,Asia,PAK,Pakistan,June
701,6/18/2020,Asia,PSE,Palestine,June
83174,6/18/2020,Asia,QAT,Qatar,June
41431,6/18/2020,Asia,IDN,Indonesia,June
12257,6/18/2020,Asia,KOR,South Korea,June
26079,6/18/2020,Asia,OMN,Oman,June
3141,6/18/2020,Asia,THA,Thailand,June
178,6/18/2020,Asia,SYR,Syria,June
445,6/18/2020,Asia,TWN,Taiwan,June
1924,6/18/2020,Asia,LKA,Sri Lanka,June
7177,6/18/2020,Asia,NPL,Nepal,June
15877,6/18/2020,Asia,KAZ,Kazakhstan,June
24254,6/18/2020,Asia,IRQ,Iraq,June
981,6/17/2020,Asia,JOR,Jordan,June
84422,6/17/2020,Asia,CHN,China,June
136315,6/17/2020,Asia,SAU,Saudi Arabia,June
40400,6/17/2020,Asia,IDN,Indonesia,June
67,6/17/2020,Asia,BTN,Bhutan,June
19553,6/17/2020,Asia,BHR,Bahrain,June
2094,6/17/2020,Asia,MDV,Maldives,June
94481,6/17/2020,Asia,BGD,Bangladesh,June
82077,6/17/2020,Asia,QAT,Qatar,June
262,6/17/2020,Asia,MMR,Myanmar,June
354065,6/17/2020,Asia,IND,India,June
25269,6/17/2020,Asia,OMN,Oman,June
335,6/17/2020,Asia,VNM,Vietnam,June
197,6/17/2020,Asia,MNG,Mongolia,June
5561,6/17/2020,Asia,UZB,Uzbekistan,June
40969,6/17/2020,Asia,SGP,Singapore,June
192439,6/17/2020,Asia,IRN,Iran,June
26310,6/17/2020,Asia,AFG,Afghanistan,June
1915,6/17/2020,Asia,LKA,Sri Lanka,June
19,6/17/2020,Asia,LAO,Laos,June
36958,6/17/2020,Asia,KWT,Kuwait,June
889,6/17/2020,Asia,YEM,Yemen,June
3135,6/17/2020,Asia,THA,Thailand,June
690,6/17/2020,Asia,PSE,Palestine,June
12198,6/17/2020,Asia,KOR,South Korea,June
17628,6/17/2020,Asia,JPN,Japan,June
6591,6/17/2020,Asia,NPL,Nepal,June
2562,6/17/2020,Asia,KGZ,Kyrgyzstan,June
24,6/17/2020,Asia,TLS,Timor Leste,June
8505,6/17/2020,Asia,MYS,Malaysia,June
445,6/17/2020,Asia,TWN,Taiwan,June
154760,6/17/2020,Asia,PAK,Pakistan,June
1473,6/17/2020,Asia,LBN,Lebanon,June
141,6/17/2020,Asia,BRN,Brunei Darussalam,June
22700,6/17/2020,Asia,IRQ,Iraq,June
5160,6/17/2020,Asia,TJK,Tajikistan,June
42982,6/17/2020,Asia,ARE,United Arab Emirates,June
181298,6/17/2020,Asia,TUR,Turkey,June
19637,6/17/2020,Asia,ISR,Israel,June
26781,6/17/2020,Asia,PHL,Philippines,June
177,6/17/2020,Asia,SYR,Syria,June
15542,6/17/2020,Asia,KAZ,Kazakhstan,June
128,6/17/2020,Asia,KHM,Cambodia,June
26420,6/16/2020,Asia,PHL,Philippines,June
8494,6/16/2020,Asia,MYS,Malaysia,June
334,6/16/2020,Asia,VNM,Vietnam,June
1905,6/16/2020,Asia,LKA,Sri Lanka,June
42636,6/16/2020,Asia,ARE,United Arab Emirates,June
844,6/16/2020,Asia,YEM,Yemen,June
40818,6/16/2020,Asia,SGP,Singapore,June
128,6/16/2020,Asia,KHM,Cambodia,June
1464,6/16/2020,Asia,LBN,Lebanon,June
80876,6/16/2020,Asia,QAT,Qatar,June
179831,6/16/2020,Asia,TUR,Turkey,June
148921,6/16/2020,Asia,PAK,Pakistan,June
262,6/16/2020,Asia,MMR,Myanmar,June
979,6/16/2020,Asia,JOR,Jordan,June
12155,6/16/2020,Asia,KOR,South Korea,June
21315,6/16/2020,Asia,IRQ,Iraq,June
84378,6/16/2020,Asia,CHN,China,June
132048,6/16/2020,Asia,SAU,Saudi Arabia,June
6211,6/16/2020,Asia,NPL,Nepal,June
2472,6/16/2020,Asia,KGZ,Kyrgyzstan,June
19338,6/16/2020,Asia,ISR,Israel,June
197,6/16/2020,Asia,MNG,Mongolia,June
24524,6/16/2020,Asia,OMN,Oman,June
5293,6/16/2020,Asia,UZB,Uzbekistan,June
36431,6/16/2020,Asia,KWT,Kuwait,June
686,6/16/2020,Asia,PSE,Palestine,June
445,6/16/2020,Asia,TWN,Taiwan,June
67,6/16/2020,Asia,BTN,Bhutan,June
19,6/16/2020,Asia,LAO,Laos,June
177,6/16/2020,Asia,SYR,Syria,June
189876,6/16/2020,Asia,IRN,Iran,June
141,6/16/2020,Asia,BRN,Brunei Darussalam,June
15192,6/16/2020,Asia,KAZ,Kazakhstan,June
24,6/16/2020,Asia,TLS,Timor Leste,June
3135,6/16/2020,Asia,THA,Thailand,June
343091,6/16/2020,Asia,IND,India,June
2065,6/16/2020,Asia,MDV,Maldives,June
5097,6/16/2020,Asia,TJK,Tajikistan,June
17587,6/16/2020,Asia,JPN,Japan,June
19013,6/16/2020,Asia,BHR,Bahrain,June
25527,6/16/2020,Asia,AFG,Afghanistan,June
39294,6/16/2020,Asia,IDN,Indonesia,June
90619,6/16/2020,Asia,BGD,Bangladesh,June
127541,6/15/2020,Asia,SAU,Saudi Arabia,June
5035,6/15/2020,Asia,TJK,Tajikistan,June
19121,6/15/2020,Asia,ISR,Israel,June
197,6/15/2020,Asia,MNG,Mongolia,June
187427,6/15/2020,Asia,IRN,Iran,June
141,6/15/2020,Asia,BRN,Brunei Darussalam,June
128,6/15/2020,Asia,KHM,Cambodia,June
12121,6/15/2020,Asia,KOR,South Korea,June
66,6/15/2020,Asia,BTN,Bhutan,June
332424,6/15/2020,Asia,IND,India,June
5103,6/15/2020,Asia,UZB,Uzbekistan,June
144478,6/15/2020,Asia,PAK,Pakistan,June
84335,6/15/2020,Asia,CHN,China,June
5760,6/15/2020,Asia,NPL,Nepal,June
35920,6/15/2020,Asia,KWT,Kuwait,June
14809,6/15/2020,Asia,KAZ,Kazakhstan,June
673,6/15/2020,Asia,PSE,Palestine,June
334,6/15/2020,Asia,VNM,Vietnam,June
961,6/15/2020,Asia,JOR,Jordan,June
25930,6/15/2020,Asia,PHL,Philippines,June
177,6/15/2020,Asia,SYR,Syria,June
728,6/15/2020,Asia,YEM,Yemen,June
2372,6/15/2020,Asia,KGZ,Kyrgyzstan,June
1889,6/15/2020,Asia,LKA,Sri Lanka,June
19,6/15/2020,Asia,LAO,Laos,June
262,6/15/2020,Asia,MMR,Myanmar,June
23481,6/15/2020,Asia,OMN,Oman,June
40604,6/15/2020,Asia,SGP,Singapore,June
17502,6/15/2020,Asia,JPN,Japan,June
443,6/15/2020,Asia,TWN,Taiwan,June
20209,6/15/2020,Asia,IRQ,Iraq,June
24,6/15/2020,Asia,TLS,Timor Leste,June
87520,6/15/2020,Asia,BGD,Bangladesh,June
178239,6/15/2020,Asia,TUR,Turkey,June
3135,6/15/2020,Asia,THA,Thailand,June
24766,6/15/2020,Asia,AFG,Afghanistan,June
38277,6/15/2020,Asia,IDN,Indonesia,June
2035,6/15/2020,Asia,MDV,Maldives,June
42294,6/15/2020,Asia,ARE,United Arab Emirates,June
18544,6/15/2020,Asia,BHR,Bahrain,June
79602,6/15/2020,Asia,QAT,Qatar,June
1446,6/15/2020,Asia,LBN,Lebanon,June
8453,6/15/2020,Asia,MYS,Malaysia,June
128,6/14/2020,Asia,KHM,Cambodia,June
41990,6/14/2020,Asia,ARE,United Arab Emirates,June
334,6/14/2020,Asia,VNM,Vietnam,June
37420,6/14/2020,Asia,IDN,Indonesia,June
17429,6/14/2020,Asia,JPN,Japan,June
141,6/14/2020,Asia,BRN,Brunei Darussalam,June
3134,6/14/2020,Asia,THA,Thailand,June
443,6/14/2020,Asia,TWN,Taiwan,June
4994,6/14/2020,Asia,UZB,Uzbekistan,June
24,6/14/2020,Asia,TLS,Timor Leste,June
22077,6/14/2020,Asia,OMN,Oman,June
170,6/14/2020,Asia,SYR,Syria,June
1442,6/14/2020,Asia,LBN,Lebanon,June
184955,6/14/2020,Asia,IRN,Iran,June
78416,6/14/2020,Asia,QAT,Qatar,June
84379,6/14/2020,Asia,BGD,Bangladesh,June
14496,6/14/2020,Asia,KAZ,Kazakhstan,June
953,6/14/2020,Asia,JOR,Jordan,June
19,6/14/2020,Asia,LAO,Laos,June
19008,6/14/2020,Asia,ISR,Israel,June
40197,6/14/2020,Asia,SGP,Singapore,June
197,6/14/2020,Asia,MNG,Mongolia,June
18950,6/14/2020,Asia,IRQ,Iraq,June
176677,6/14/2020,Asia,TUR,Turkey,June
139230,6/14/2020,Asia,PAK,Pakistan,June
320922,6/14/2020,Asia,IND,India,June
18227,6/14/2020,Asia,BHR,Bahrain,June
12084,6/14/2020,Asia,KOR,South Korea,June
24102,6/14/2020,Asia,AFG,Afghanistan,June
123308,6/14/2020,Asia,SAU,Saudi Arabia,June
4971,6/14/2020,Asia,TJK,Tajikistan,June
673,6/14/2020,Asia,PSE,Palestine,June
2013,6/14/2020,Asia,MDV,Maldives,June
84288,6/14/2020,Asia,CHN,China,June
1884,6/14/2020,Asia,LKA,Sri Lanka,June
35466,6/14/2020,Asia,KWT,Kuwait,June
2285,6/14/2020,Asia,KGZ,Kyrgyzstan,June
25392,6/14/2020,Asia,PHL,Philippines,June
8445,6/14/2020,Asia,MYS,Malaysia,June
705,6/14/2020,Asia,YEM,Yemen,June
66,6/14/2020,Asia,BTN,Bhutan,June
5335,6/14/2020,Asia,NPL,Nepal,June
261,6/14/2020,Asia,MMR,Myanmar,June
197,6/13/2020,Asia,MNG,Mongolia,June
24,6/13/2020,Asia,TLS,Timor Leste,June
141,6/13/2020,Asia,BRN,Brunei Darussalam,June
17713,6/13/2020,Asia,BHR,Bahrain,June
261,6/13/2020,Asia,MMR,Myanmar,June
23546,6/13/2020,Asia,AFG,Afghanistan,June
84228,6/13/2020,Asia,CHN,China,June
126,6/13/2020,Asia,KHM,Cambodia,June
132405,6/13/2020,Asia,PAK,Pakistan,June
3129,6/13/2020,Asia,THA,Thailand,June
12051,6/13/2020,Asia,KOR,South Korea,June
182545,6/13/2020,Asia,IRN,Iran,June
36406,6/13/2020,Asia,IDN,Indonesia,June
2003,6/13/2020,Asia,MDV,Maldives,June
1422,6/13/2020,Asia,LBN,Lebanon,June
24787,6/13/2020,Asia,PHL,Philippines,June
5062,6/13/2020,Asia,NPL,Nepal,June
2207,6/13/2020,Asia,KGZ,Kyrgyzstan,June
308993,6/13/2020,Asia,IND,India,June
164,6/13/2020,Asia,SYR,Syria,June
443,6/13/2020,Asia,TWN,Taiwan,June
19,6/13/2020,Asia,LAO,Laos,June
21071,6/13/2020,Asia,OMN,Oman,June
4901,6/13/2020,Asia,UZB,Uzbekistan,June
632,6/13/2020,Asia,YEM,Yemen,June
18876,6/13/2020,Asia,ISR,Israel,June
1880,6/13/2020,Asia,LKA,Sri Lanka,June
17770,6/13/2020,Asia,IRQ,Iraq,June
8402,6/13/2020,Asia,MYS,Malaysia,June
4902,6/13/2020,Asia,TJK,Tajikistan,June
17382,6/13/2020,Asia,JPN,Japan,June
34952,6/13/2020,Asia,KWT,Kuwait,June
14238,6/13/2020,Asia,KAZ,Kazakhstan,June
915,6/13/2020,Asia,JOR,Jordan,June
333,6/13/2020,Asia,VNM,Vietnam,June
41499,6/13/2020,Asia,ARE,United Arab Emirates,June
175218,6/13/2020,Asia,TUR,Turkey,June
119942,6/13/2020,Asia,SAU,Saudi Arabia,June
39850,6/13/2020,Asia,SGP,Singapore,June
669,6/13/2020,Asia,PSE,Palestine,June
76588,6/13/2020,Asia,QAT,Qatar,June
62,6/13/2020,Asia,BTN,Bhutan,June
81523,6/13/2020,Asia,BGD,Bangladesh,June
591,6/12/2020,Asia,YEM,Yemen,June
890,6/12/2020,Asia,JOR,Jordan,June
4614,6/12/2020,Asia,NPL,Nepal,June
34432,6/12/2020,Asia,KWT,Kuwait,June
141,6/12/2020,Asia,BRN,Brunei Darussalam,June
3125,6/12/2020,Asia,THA,Thailand,June
75071,6/12/2020,Asia,QAT,Qatar,June
24175,6/12/2020,Asia,PHL,Philippines,June
443,6/12/2020,Asia,TWN,Taiwan,June
22890,6/12/2020,Asia,AFG,Afghanistan,June
24,6/12/2020,Asia,TLS,Timor Leste,June
174023,6/12/2020,Asia,TUR,Turkey,June
126,6/12/2020,Asia,KHM,Cambodia,June
19954,6/12/2020,Asia,OMN,Oman,June
125933,6/12/2020,Asia,PAK,Pakistan,June
164,6/12/2020,Asia,SYR,Syria,June
1402,6/12/2020,Asia,LBN,Lebanon,June
261,6/12/2020,Asia,MMR,Myanmar,June
35295,6/12/2020,Asia,IDN,Indonesia,June
116021,6/12/2020,Asia,SAU,Saudi Arabia,June
19,6/12/2020,Asia,LAO,Laos,June
1976,6/12/2020,Asia,MDV,Maldives,June
332,6/12/2020,Asia,VNM,Vietnam,June
180176,6/12/2020,Asia,IRN,Iran,June
297535,6/12/2020,Asia,IND,India,June
12003,6/12/2020,Asia,KOR,South Korea,June
16667,6/12/2020,Asia,BHR,Bahrain,June
667,6/12/2020,Asia,PSE,Palestine,June
8369,6/12/2020,Asia,MYS,Malaysia,June
78052,6/12/2020,Asia,BGD,Bangladesh,June
62,6/12/2020,Asia,BTN,Bhutan,June
39387,6/12/2020,Asia,SGP,Singapore,June
40986,6/12/2020,Asia,ARE,United Arab Emirates,June
16675,6/12/2020,Asia,IRQ,Iraq,June
197,6/12/2020,Asia,MNG,Mongolia,June
4819,6/12/2020,Asia,UZB,Uzbekistan,June
84216,6/12/2020,Asia,CHN,China,June
17332,6/12/2020,Asia,JPN,Japan,June
18701,6/12/2020,Asia,ISR,Israel,June
1877,6/12/2020,Asia,LKA,Sri Lanka,June
2166,6/12/2020,Asia,KGZ,Kyrgyzstan,June
13872,6/12/2020,Asia,KAZ,Kazakhstan,June
4834,6/12/2020,Asia,TJK,Tajikistan,June
13558,6/11/2020,Asia,KAZ,Kazakhstan,June
194,6/11/2020,Asia,MNG,Mongolia,June
16667,6/11/2020,Asia,BHR,Bahrain,June
141,6/11/2020,Asia,BRN,Brunei Darussalam,June
15414,6/11/2020,Asia,IRQ,Iraq,June
4695,6/11/2020,Asia,UZB,Uzbekistan,June
62,6/11/2020,Asia,BTN,Bhutan,June
22143,6/11/2020,Asia,AFG,Afghanistan,June
19,6/11/2020,Asia,LAO,Laos,June
40507,6/11/2020,Asia,ARE,United Arab Emirates,June
249,6/11/2020,Asia,MMR,Myanmar,June
126,6/11/2020,Asia,KHM,Cambodia,June
863,6/11/2020,Asia,JOR,Jordan,June
443,6/11/2020,Asia,TWN,Taiwan,June
4364,6/11/2020,Asia,NPL,Nepal,June
84209,6/11/2020,Asia,CHN,China,June
3125,6/11/2020,Asia,THA,Thailand,June
74865,6/11/2020,Asia,BGD,Bangladesh,June
173036,6/11/2020,Asia,TUR,Turkey,June
332,6/11/2020,Asia,VNM,Vietnam,June
665,6/11/2020,Asia,PSE,Palestine,June
8338,6/11/2020,Asia,MYS,Malaysia,June
18355,6/11/2020,Asia,ISR,Israel,June
18887,6/11/2020,Asia,OMN,Oman,June
119536,6/11/2020,Asia,PAK,Pakistan,June
24,6/11/2020,Asia,TLS,Timor Leste,June
11947,6/11/2020,Asia,KOR,South Korea,June
73595,6/11/2020,Asia,QAT,Qatar,June
2129,6/11/2020,Asia,KGZ,Kyrgyzstan,June
4763,6/11/2020,Asia,TJK,Tajikistan,June
1962,6/11/2020,Asia,MDV,Maldives,June
112288,6/11/2020,Asia,SAU,Saudi Arabia,June
33823,6/11/2020,Asia,KWT,Kuwait,June
38965,6/11/2020,Asia,SGP,Singapore,June
34316,6/11/2020,Asia,IDN,Indonesia,June
17292,6/11/2020,Asia,JPN,Japan,June
177938,6/11/2020,Asia,IRN,Iran,June
23732,6/11/2020,Asia,PHL,Philippines,June
1869,6/11/2020,Asia,LKA,Sri Lanka,June
286579,6/11/2020,Asia,IND,India,June
560,6/11/2020,Asia,YEM,Yemen,June
152,6/11/2020,Asia,SYR,Syria,June
1388,6/11/2020,Asia,LBN,Lebanon,June
18268,6/10/2020,Asia,ISR,Israel,June
141,6/10/2020,Asia,BRN,Brunei Darussalam,June
18198,6/10/2020,Asia,OMN,Oman,June
4085,6/10/2020,Asia,NPL,Nepal,June
175927,6/10/2020,Asia,IRN,Iran,June
246,6/10/2020,Asia,MMR,Myanmar,June
33140,6/10/2020,Asia,KWT,Kuwait,June
13319,6/10/2020,Asia,KAZ,Kazakhstan,June
4690,6/10/2020,Asia,TJK,Tajikistan,June
11902,6/10/2020,Asia,KOR,South Korea,June
71879,6/10/2020,Asia,QAT,Qatar,June
39904,6/10/2020,Asia,ARE,United Arab Emirates,June
24,6/10/2020,Asia,TLS,Timor Leste,June
146,6/10/2020,Asia,SYR,Syria,June
14268,6/10/2020,Asia,IRQ,Iraq,June
71675,6/10/2020,Asia,BGD,Bangladesh,June
19,6/10/2020,Asia,LAO,Laos,June
276583,6/10/2020,Asia,IND,India,June
22992,6/10/2020,Asia,PHL,Philippines,June
84198,6/10/2020,Asia,CHN,China,June
59,6/10/2020,Asia,BTN,Bhutan,June
126,6/10/2020,Asia,KHM,Cambodia,June
172114,6/10/2020,Asia,TUR,Turkey,June
113702,6/10/2020,Asia,PAK,Pakistan,June
33076,6/10/2020,Asia,IDN,Indonesia,June
661,6/10/2020,Asia,PSE,Palestine,June
443,6/10/2020,Asia,TWN,Taiwan,June
3125,6/10/2020,Asia,THA,Thailand,June
1859,6/10/2020,Asia,LKA,Sri Lanka,June
38514,6/10/2020,Asia,SGP,Singapore,June
1942,6/10/2020,Asia,MDV,Maldives,June
524,6/10/2020,Asia,YEM,Yemen,June
21459,6/10/2020,Asia,AFG,Afghanistan,June
2093,6/10/2020,Asia,KGZ,Kyrgyzstan,June
8336,6/10/2020,Asia,MYS,Malaysia,June
16200,6/10/2020,Asia,BHR,Bahrain,June
17251,6/10/2020,Asia,JPN,Japan,June
332,6/10/2020,Asia,VNM,Vietnam,June
845,6/10/2020,Asia,JOR,Jordan,June
1368,6/10/2020,Asia,LBN,Lebanon,June
194,6/10/2020,Asia,MNG,Mongolia,June
4547,6/10/2020,Asia,UZB,Uzbekistan,June
108571,6/10/2020,Asia,SAU,Saudi Arabia,June
11852,6/9/2020,Asia,KOR,South Korea,June
13074,6/9/2020,Asia,KAZ,Kazakhstan,June
173832,6/9/2020,Asia,IRN,Iran,June
15417,6/9/2020,Asia,BHR,Bahrain,June
20917,6/9/2020,Asia,AFG,Afghanistan,June
332,6/9/2020,Asia,VNM,Vietnam,June
171121,6/9/2020,Asia,TUR,Turkey,June
1350,6/9/2020,Asia,LBN,Lebanon,June
496,6/9/2020,Asia,YEM,Yemen,June
19,6/9/2020,Asia,LAO,Laos,June
4609,6/9/2020,Asia,TJK,Tajikistan,June
141,6/9/2020,Asia,BRN,Brunei Darussalam,June
831,6/9/2020,Asia,JOR,Jordan,June
1916,6/9/2020,Asia,MDV,Maldives,June
194,6/9/2020,Asia,MNG,Mongolia,June
266598,6/9/2020,Asia,IND,India,June
108317,6/9/2020,Asia,PAK,Pakistan,June
24,6/9/2020,Asia,TLS,Timor Leste,June
70158,6/9/2020,Asia,QAT,Qatar,June
443,6/9/2020,Asia,TWN,Taiwan,June
32033,6/9/2020,Asia,IDN,Indonesia,June
4448,6/9/2020,Asia,UZB,Uzbekistan,June
13481,6/9/2020,Asia,IRQ,Iraq,June
8329,6/9/2020,Asia,MYS,Malaysia,June
38296,6/9/2020,Asia,SGP,Singapore,June
59,6/9/2020,Asia,BTN,Bhutan,June
1857,6/9/2020,Asia,LKA,Sri Lanka,June
39376,6/9/2020,Asia,ARE,United Arab Emirates,June
17210,6/9/2020,Asia,JPN,Japan,June
126,6/9/2020,Asia,KHM,Cambodia,June
32510,6/9/2020,Asia,KWT,Kuwait,June
3119,6/9/2020,Asia,THA,Thailand,June
244,6/9/2020,Asia,MMR,Myanmar,June
68504,6/9/2020,Asia,BGD,Bangladesh,June
18089,6/9/2020,Asia,ISR,Israel,June
84194,6/9/2020,Asia,CHN,China,June
3762,6/9/2020,Asia,NPL,Nepal,June
2055,6/9/2020,Asia,KGZ,Kyrgyzstan,June
105283,6/9/2020,Asia,SAU,Saudi Arabia,June
22474,6/9/2020,Asia,PHL,Philippines,June
652,6/9/2020,Asia,PSE,Palestine,June
